,komentar,rating,label
789,pelayanan kurang tanggap minta warna jangan disamain eh dikirimnya 3 bh sama semua,1,negatif
790,zong salah warna,1,negatif
791,pesan 4 bayar 4 yang datang hanya 1,1,negatif
792,"assalamualaikum,maaf ya kak knpa paketnya tidak dikirim",1,negatif
793,"Order size L yg nyampe S, trims",1,negatif
794,"saya tanya apa semua size ready, eh tau""nya warna yang saya pilih 1 size gk ready, malah gk bisa di batalin ordernya, terus bajunya isi lebel lagi, gk ccok untuk baju... ",1,negatif
795,untuk pengiriman lumayan cepat,1,negatif
796,"bagus pembelian pertama , gak ada kantong dan lebih tipis,",1,negatif
797,"bagusan yg pembilian per tama ,",1,negatif
798,"Saya pesan warna yg sama untuk ukuran XL dan M, tapi yg datang warnanya berbeda karena merk ukuran XL dan M berbeda, padahal mau dijadikan seragam",1,negatif
799,kecewa ukuran M dsini = ukuran S di toko normal,1,negatif
800,salah satu baju kaos berbau bangkai,1,negatif
801,"VERRY2 NOT RECOMMENDED SELLER! service yg mengecewakan, order sameday order tgl 6 siang, tgl 8 br diproses itupun stlh komplen di diskusi krn via chatting GAK JELAS! K... ",1,negatif
802,"Tidak sesuai pesanan, jahitan juga kurang rapi",1,negatif
803,Sangat kecewa,1,negatif
804,saya beli 2x 7 pcs dan 21 pcs.. padahal nomor yg dikasih sama ternyta yg dateng beda padahal udah foto katalog wahhh parah bangett..,1,negatif
805,Ga sempat kirim balik biar lah gapapa,1,negatif
806,Ukuran nya kecil dan pengiriman lambat,1,negatif
807,Makin kesini pelayanan nya kurang bagus,1,negatif
808,Pelayanan tidak memuaskan,1,negatif
809,"Maaf kurang sesuai harapan,jahitan kurang rapi,bahan cukup bagus",1,negatif
810,Tdk sesuai diskripsi.bilang merk polo ternyata yg di kirim merk benana..prises dan pengirimannya lambat bangeeet,1,negatif
811,Kecil banget ukurannya,1,negatif
812,Yg jual tidak teliti..kapokkkkk...salah size... Beli 4 dapat cuma 3,1,negatif
813,Tidak sesuai dng permintaan,1,negatif
814,"Pesan putih dan kuning dua. Yg datang putih, kuning dan abu abu. Baca note pembelian saya kalau mau kirim. Di chat katanya ready. Gak jelas banget.",1,negatif
815,Beli 8 dikirim 4 .di komplen percuma Kefewa berat,1,negatif
816,"barang gak masalah pelayanan ny yg masalah pada saat chat katanya barang ada, mesen biru sesuai gambar dikirim dongker sudah diretur tapi tidak mengirimkan barang yg baru... ",1,negatif
817,Paket terlalu lama nyampe....payaaah,1,negatif
818,"Estimasi super sangat telat tgl 10 June 2019 , setelah Lebaran , mutu kaos sesuai harga warna real pic No 29, 30 krah list ok serasi paduan",1,negatif
819,respon admin lama dan proses pengiriman barang terlambat sehari meskipun sudha menggunakan fasilitas pengiriman same day dan order masuk sebelum jam 14.00. pengecekan bar... ,1,negatif
820,Penjual tidak bertanggung jawab atas kesalahan sendiri krn penjual tidak bisa kirim barang sesui yg disepakati dan malah menyalahkan cust oder masuk jam 1 dibilang lewat... ,1,negatif
821,"Hati2 dengan toko ini penipu bilang bisa kirim hari ini tapi nyatanya ga, sblm oder sudah di tanya bisa kirim ga hari ini bilangnya bisa oder sblm jam 3 bisa kirim saya o... ",1,negatif
822,"Yang pesen no.42,yg dtg earna cmpur,pdahal buat seragam",1,negatif
823,"Jahitan pada jebol, bahan cacat, seharusnya diteliti dulu sebelum kirim",1,negatif
824,Saya pernah beli 2x kaos disini dalam jumlah agak bynk yang pertama 44pcs dan ke dua kalinya juga 44pcs tapi pengirim yang ke dua kali barangnya ternyata kurang 1pcs sete... ,1,negatif
825,"Beli 3 macam warna, 2 macam ukuran (S&M) tp yg dikirim hanya 2 macam warna dan 1 ukuran M. Seller tdk respon atas keterangan buyer.Mengecewakan.",1,negatif
826,Kaosnya bolong..... Ga di cek lagi yaaa......,1,negatif
827,bahan panas. beda dengan uniqlo punya. size antar warna berbeda. saya beli yg L putih lebih besar drpd ukuran L cokelat.,1,negatif
828,Sangat kecewa karena barangnya tudak sesuai yg sy pesan tdnya sy pesan biru laut tapi yg dtng tidak sesuai dan sy pesan 4 pcs yg dtng cmn 3 pcs meskipun setelah itu dikir... ,1,negatif
829,"ada kaos yg bolongnya sangat besar dan tidak bisa di pakai. tolong sebelum di kirim, barangnya di periksa satu per satu.",1,negatif
830,"Katanya kekurangan mau dikirim,, tp ga dikirim jg. Mau di minta pengembalian dr aplikasi ga bisa.",1,negatif
831,Jumlah barang yg dikirim tdk sesuai pesanan dan toko tdk bs bertanggung jawab atas kekurangan yg dikirim...,1,negatif
832,Produk dikirim tidak sesuai order,1,negatif
833,"Pesan 3 pc, 2 pc salah warna, kecewa banget soalnya ini buat kasih hadiah lebaran, mau dituker udah mepet waktunya.. sangat ga rekomen seller ini",1,negatif
834,Belanja terburuk selama saya belanja di tokopedia. Ternyata bnyaknya yg sudah beli di toko ini gak menjamin toko ini bagus. Saya pesan baju 3 pcs yg dikirim cuma 1. Di ko... ,1,negatif
835,"Di keterangan 100% cotton bukan PE, tapi ternyata yg saya terima PE juga",1,negatif
836,kelebihan uang kt'a Mao d refund taunyapTdk,2,negatif
837,recommended lah dengan harga segitu,2,negatif
838,Dapet yg Rijekan,2,negatif
839,tipis nyesel beli,2,negatif
840,stok ny jrng di update,2,negatif
841,Pesanan warna hitam size L yg datang putih size M,2,negatif
842,lama kirimny,2,negatif
843,"ada 2 kaos yg cacat, bolong dan kegunting. ini adalah orderke-2, saya trust 100% dan gk sempat saya cek recek lagi, pas nyablon baru ketahuan ada 2 yg 'cacat'.... ",2,negatif
844,ukuran nya turun 1 step baju kekecilan,2,negatif
845,"Stok seharusnya dicantumkan supaya tidak berbelit2, dikirim dulu baru dicancel kemudian refund..aneh",2,negatif
846,Paket tiba lengan panjangnya yang kiri miring,2,negatif
847,kualitas barang bermasalah,2,negatif
848,kualitas barang bermasalah,2,negatif
849,pesen Hitam yang datang mustard,1,negatif
850,"bahan tangan kanan melintir, jadi jelek sekali keliatannya, seperti baju murahan dan asal2an seharusnya jika seperti ini jgn dijual atau TIDAK LULUS QC. ngecewain aja",1,negatif
851,dari mulai pembelian dan proses pengiriman lama,1,negatif
852,"udah sering beli disini, dan udah lama ngga pernah di video unboxing. dan sekarang kurang 3 pcs, tapi respon nya tidak membantu. liat itu riwayat saya beli disini udah p... ",1,negatif
853,kirim nya ukuran kecil,1,negatif
854,gk sesuai yg datang. beli yg panjang xxxl. dikirim kaos pendek kecil. ntah apa maksdnya,1,negatif
855,salah order,1,negatif
856,tdk sesuai dgn yg pesanan,1,negatif
857,saya kecewa barang yg di terima kurang dan pihak toko tidak mau mengganti dengan alasan tidak ada vidio buka paket dari awal sampai akhir,1,negatif
858,"pelayanan sangat² buruk,gak menerima komplen bahan kurang.",1,negatif
859,bahan kadang lembut kadang agak kaku kalo untuk ambil bnyk jd ada yg lembut sama ada yg kurang lembut udh langganan lama padahal di sini 😭,1,negatif
860,barang tidak sesuai,1,negatif
861,salah kirim barang,1,negatif
862,"pesen lengan panjang dtg lengan pendek, padahal orderan cuma 5potong aja tp gk konsen seller siapin brg",1,negatif
863,"Seller salah kirim beli tangan panjang dikirim tangan pendek, udah di komplen dan dikirim ulang kembali. Semoga lebih baik lagi",1,negatif
864,"uda 4x saya repeat order, yg ke 5 x ini baru kali ini kecewa berat, biasa nya admin nya ramah n baik, kali ini gak asik banget, barang sampai makin tambah bikin kecewa.",1,negatif
865,barang cacat produksi,1,negatif
866,"keterangan size nya palsu, baju yg datang kekecilan, tidak sesuai deskripsi. Ket size M panjang 70 lebar 49, nyatanya panjang 63 lebar 45",1,negatif
867,bahan tangan panjang ga sperti biasanya lebih tipis sering beli langganan di sini baru x ini dapet yg tipis,1,negatif
868,"jgn kasi warna random dong, xxl loh",1,negatif
869,"kalo ga qda konfirmasi, jgn asal buru2 kirim. minta hitam dikasi putih, XXL pula gmn laku in nya ini",1,negatif
870,kacau pesan nya navy di kirim hitam,1,negatif
871,"warna maroon tua nya beda sama yg XL, yg S keliatan bladus padahal pesenan buat couple. kl bkn buat couple mungkin ga mslh ga akan keliatan.",1,negatif
872,size tidak standar. m rasa s,1,negatif
873,order warna hitam di kirm warna biru dongker,1,negatif
874,Lambat bangetbpengirimannya kapok belanja disini,1,negatif
875,ukurannya yg bener dong,1,negatif
876,pesan apa dikasi apa,1,negatif
877,"Beli lengan panjang, dikirim pendek...mau urus ribet...terima aja...",1,negatif
878,"Langganan ,tapi kali ini kecewa ,review jujur aja",1,negatif
879,"tolong update kalau memang kaos lengan panjang harganya berbeda. sehingga pembeli tidak salah. cukup kecewa walaupun ada konfirmasi kepada pembeli, namun konfirmasi dilak... ",1,negatif
880,"Terpaksa deh sy kasih ulasan buruk.. Sekarang udah Terlalu sering kalo kaos yg di terima bolong, atau jahitan gak beres. Saya minta tolong sama seler agar sebelum di kiri... ",1,negatif
881,"Terpaksa deh sy kasih ulasan buruk.. Sekarang udah Terlalu sering kalo kaos yg di terima bolong, atau jahitan gak beres. Saya minta tolong sama seler agar sebelum di kiri... ",1,negatif
882,kualitas barang bermasalah,1,negatif
883,kualitas barang bermasalah,1,negatif
884,kualitas barang bermasalah,1,negatif
885,premium apanya ***,1,negatif
886,Overpriced,1,negatif
887,BAHAN KAOS TIPIS PADHAAL 7200 cttn,1,negatif
888,tipis buat harga segitu,1,negatif
889,"barang mantap , recomend beli disini",1,negatif
890,tipis,1,negatif
891,lebar dan panjang tidak sesuai deskripsi,1,negatif
892,saya pesan ukuran M Warna putih dan item. Pas nyampe kok warna putih semua😭,1,negatif
893,kualitas barang bermasalah,1,negatif
894,premium apanya ***,1,negatif
895,Overpriced,1,negatif
896,BAHAN KAOS TIPIS PADHAAL 7200 cttn,1,negatif
897,tipis buat harga segitu,1,negatif
898,"barang mantap , recomend beli disini",1,negatif
899,tipis,1,negatif
900,lebar dan panjang tidak sesuai deskripsi,1,negatif
901,saya pesan ukuran M Warna putih dan item. Pas nyampe kok warna putih semua😭,1,negatif
902,kualitas barang bermasalah,1,negatif
903,kualitas jelek,2,negatif
904,Bahanya tipis,2,negatif
905,"warna gk sesuai,pdhal udh ngarep bnget brang ny sesuai gmbar ,trnyata malah jauh beda",2,negatif
906,"Alhamdulillah.. Saya sudah 3x belanja di toko ini... Barang sesuai pesanan, dan pas di badan.. pekingan rapih, in syaa Alloh rekomended.. sukses selalu gan..",2,negatif
907,"Bagi saya Harga SANGAT TERLALU MAHAL dibanding kwalitas, Gambar ulasan saya, lengan pendek beli di Mini Market dan saya punya banyak u/ kaos dalam. Seller Ramah, Terimaka... ",2,negatif
908,"Pengiriman lambat, kurang responsif",2,negatif
909,Biasa aja...tipis bahannya,2,negatif
910,Bagus di foto drpd asli nya,2,negatif
911,Dikasih yang jaitan nya kurang rapih hmmm hmm,2,negatif
912,"Beli yg warna putih, kualitasnya kurang sih. Ukuran M nya agak lebih kecil drpd yg lengan pendek",2,negatif
913,bahan nya tipis pentil saya keliatan,2,negatif
914,"Bintang u/pelayanan nya. Transaksi hari jumat 6 april, mengaku barang sudah dikirimkan ternyata baru dikirimkan hari senin 9 april sore, update no kiriman rabu 11 april.... ",2,negatif
915,Biasa aja kualitas ya... Wajar sama harganya,2,negatif
916,ketepatan waktu pengiriman kurang.,2,negatif
917,"Tidak sesuai poto, heheheheheheheheheheheheheheheheheheheehehehehehe",2,negatif
918,lumayan la baju nya tapi... baju nya panas,2,negatif
919,bahan super tipis,1,negatif
920,"Sangat Kecewa,estimasi tgl.15-17.,nyatax tanggal 19 baru tiba,jelek banget playananx",1,negatif
921,"Baru kali ini, saya sangat kecewa dengan pelayanan rava.. Benar - benar kecewa.. Semoga hal ini bisa jadi pelajaran buat para pembeli dan juga pihak rava sendiri.. Barang... ",1,negatif
922,"Apess ketipu, baju cotton import tapiBahan kaos partai.",1,negatif
923,"Admin sangat lemot, respon sangat sangat sangat kurang. TIDAK direkomendasikan",1,negatif
924,"Parah, ada bekas semacam lem jadi warnanya ada yang pudar",1,negatif
925,kaos sampe sekarang ga ada sampe ke rumah. dimana saya bisa protes,1,negatif
926,"kok kayak gini ya pelayanan di Rava ID yg kaosnya bnyk dpt bntang 5 ???? order pertama sdh APESSSSSSSSSSSS?? dpt kaos yg wrnanya GAK SESUAI SEMUA, pesen maroon & abu tua... ",1,negatif
927,"Ukuran tdk sesuai ,bahan tipis kemahalan harga segt",1,negatif
928,Banyak sulapan yang asli S hanya satu. Saya kecewa,1,negatif
929,Barang tidak sesuai dengan yg z pesan pertama n kemarin z pesan warna navy pas dengan badan z kainx jga bagus terus z pesan lagi maroon ndh sama panjang dengan warna navy... ,1,negatif
